LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C114755,RC0402FR-07240RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114755,1744400,0.0025,100,100,https://www.lcsc.com/product-detail/C114755.html,0402,Tape & Reel (TR),Thick Film Resistor,240Ω,±1%,50V,62.5mW,±100ppm/℃
C276273,RC0402FR-07510RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C276273,1742400,0.0054,100,100,https://www.lcsc.com/product-detail/C276273.html,0402,Tape & Reel (TR),Thick Film Resistor,510Ω,±1%,50V,62.5mW,±100ppm/℃
C114756,RC0402FR-0756KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114756,1658000,0.0039,100,100,https://www.lcsc.com/product-detail/C114756.html,0402,Tape & Reel (TR),Thick Film Resistor,56kΩ,±1%,50V,62.5mW,±100ppm/℃
C105574,RC0603FR-07200KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C105574,1644100,0.0057,100,100,https://www.lcsc.com/product-detail/C105574.html,0603,Tape & Reel (TR),Thick Film Resistor,200kΩ,±1%,75V,100mW,±100ppm/℃
C144808,AC0402FR-07100RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144808,1602400,0.0038,100,100,https://www.lcsc.com/product-detail/C144808.html,0402,Tape & Reel (TR),Thick Film Resistor,100Ω,±1%,50V,62.5mW,±100ppm/℃
C114566,RC0805FR-0720KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114566,1565500,0.0073,100,100,https://www.lcsc.com/product-detail/C114566.html,0805,Tape & Reel (TR),Thick Film Resistor,20kΩ,±1%,150V,125mW,±100ppm/℃
C112291,RC0402FR-07220RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C112291,1517000,0.0054,100,100,https://www.lcsc.com/product-detail/C112291.html,0402,Tape & Reel (TR),Thick Film Resistor,220Ω,±1%,50V,62.5mW,±100ppm/℃
C137987,RC0402FR-073KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137987,1401500,0.0047,100,100,https://www.lcsc.com/product-detail/C137987.html,0402,Tape & Reel (TR),Thick Film Resistor,3kΩ,±1%,50V,62.5mW,±100ppm/℃
C114623,RC0603FR-0747RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114623,1310800,0.0046,100,100,https://www.lcsc.com/product-detail/C114623.html,0603,Tape & Reel (TR),Thick Film Resistor,47Ω,±1%,75V,100mW,±100ppm/℃
C114628,RC0603FR-0751RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114628,1218800,0.0070,100,100,https://www.lcsc.com/product-detail/C114628.html,0603,Tape & Reel (TR),Thick Film Resistor,51Ω,±1%,75V,100mW,±100ppm/℃
C137995,RC0402FR-0739KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137995,1192700,0.0055,100,100,https://www.lcsc.com/product-detail/C137995.html,0402,Tape & Reel (TR),Thick Film Resistor,39kΩ,±1%,50V,62.5mW,±100ppm/℃
C114617,RC0603FR-07300RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114617,1162200,0.0096,100,100,https://www.lcsc.com/product-detail/C114617.html,0603,Tape & Reel (TR),Thick Film Resistor,300Ω,±1%,75V,100mW,±100ppm/℃
C137992,RC0402FR-073K3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137992,1156500,0.0033,100,100,https://www.lcsc.com/product-detail/C137992.html,0402,Tape & Reel (TR),Thick Film Resistor,3.3kΩ,±1%,50V,62.5mW,±100ppm/℃
C114659,RC0603FR-0712KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114659,1152400,0.0079,100,100,https://www.lcsc.com/product-detail/C114659.html,0603,Tape & Reel (TR),Thick Film Resistor,12kΩ,±1%,75V,100mW,±100ppm/℃
C82868,RC0402FR-0722KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C82868,1139300,0.0055,100,100,https://www.lcsc.com/product-detail/C82868.html,0402,Tape & Reel (TR),Thick Film Resistor,22kΩ,±1%,50V,62.5mW,±100ppm/℃
C95781,RC0805FR-071KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C95781,1134000,0.0057,100,100,https://www.lcsc.com/product-detail/C95781.html,0805,Tape & Reel (TR),Thick Film Resistor,1kΩ,±1%,150V,125mW,±100ppm/℃
C114760,RC0402FR-0712KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114760,1089400,0.0053,100,100,https://www.lcsc.com/product-detail/C114760.html,0402,Tape & Reel (TR),Thick Film Resistor,12kΩ,±1%,50V,62.5mW,±100ppm/℃
C138031,RC0402FR-0720RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138031,1071700,0.0054,100,100,https://www.lcsc.com/product-detail/C138031.html,0402,Tape & Reel (TR),Thick Film Resistor,20Ω,±1%,50V,62.5mW,±100ppm/℃
C114761,RC0402FR-0715KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114761,1062100,0.0055,100,100,https://www.lcsc.com/product-detail/C114761.html,0402,Tape & Reel (TR),Thick Film Resistor,15kΩ,±1%,50V,62.5mW,±100ppm/℃
C144807,AC0402FR-0710KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144807,1029900,0.0028,100,100,https://www.lcsc.com/product-detail/C144807.html,0402,Tape & Reel (TR),Thick Film Resistor,10kΩ,±1%,50V,62.5mW,±100ppm/℃
C138003,RC0402FR-0733KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138003,986000,0.0054,100,100,https://www.lcsc.com/product-detail/C138003.html,0402,Tape & Reel (TR),Thick Film Resistor,33kΩ,±1%,50V,62.5mW,±100ppm/℃
C93942,RC0402FR-0720KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C93942,975700,0.0051,100,100,https://www.lcsc.com/product-detail/C93942.html,0402,Tape & Reel (TR),Thick Film Resistor,20kΩ,±1%,50V,62.5mW,±100ppm/℃
C114763,RC0402FR-07200KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114763,970900,0.0048,100,100,https://www.lcsc.com/product-detail/C114763.html,0402,Tape & Reel (TR),Thick Film Resistor,200kΩ,±1%,50V,62.5mW,±100ppm/℃
C114759,RC0402FR-071K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114759,900700,0.0055,100,100,https://www.lcsc.com/product-detail/C114759.html,0402,Tape & Reel (TR),Thick Film Resistor,1.5kΩ,±1%,50V,62.5mW,±100ppm/℃
C114662,RC0603FR-072K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114662,878900,0.0067,100,100,https://www.lcsc.com/product-detail/C114662.html,0603,Tape & Reel (TR),Thick Film Resistor,2.2kΩ,±1%,75V,100mW,±100ppm/℃
C114065,RC0603FR-0722KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114065,844900,0.0053,100,100,https://www.lcsc.com/product-detail/C114065.html,0603,Tape & Reel (TR),Thick Film Resistor,22kΩ,±1%,75V,100mW,±100ppm/℃
C93947,RC0402FR-07150KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C93947,828500,0.0054,100,100,https://www.lcsc.com/product-detail/C93947.html,0402,Tape & Reel (TR),Thick Film Resistor,150kΩ,±1%,50V,62.5mW,±100ppm/℃
C116692,AC0603FR-071KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C116692,825400,0.0074,100,100,https://www.lcsc.com/product-detail/C116692.html,0603,Tape & Reel (TR),Thick Film Resistor,1kΩ,±1%,75V,100mW,±100ppm/℃
C114664,RC0603FR-07200RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114664,813100,0.0060,100,100,https://www.lcsc.com/product-detail/C114664.html,0603,Tape & Reel (TR),Thick Film Resistor,200Ω,±1%,75V,100mW,±100ppm/℃
C114632,RC0603FR-076K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114632,791600,0.0075,100,100,https://www.lcsc.com/product-detail/C114632.html,0603,Tape & Reel (TR),Thick Film Resistor,6.8kΩ,±1%,75V,100mW,±100ppm/℃
C137983,RC0402FR-0740K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137983,788200,0.0055,100,100,https://www.lcsc.com/product-detail/C137983.html,0402,Tape & Reel (TR),Thick Film Resistor,40.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C137947,RC0402FR-0768KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137947,783400,0.0046,100,100,https://www.lcsc.com/product-detail/C137947.html,0402,Tape & Reel (TR),Thick Film Resistor,68kΩ,±1%,50V,62.5mW,±100ppm/℃
C138065,RC0402FR-07110KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138065,777100,0.0048,100,100,https://www.lcsc.com/product-detail/C138065.html,0402,Tape & Reel (TR),Thick Film Resistor,110kΩ,±1%,50V,62.5mW,±100ppm/℃
C96346,RC0805FR-07100KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C96346,774600,0.0094,100,100,https://www.lcsc.com/product-detail/C96346.html,0805,Tape & Reel (TR),Thick Film Resistor,100kΩ,±1%,150V,125mW,±100ppm/℃
C84375,RC0805FR-075K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C84375,765900,0.0090,100,100,https://www.lcsc.com/product-detail/C84375.html,0805,Tape & Reel (TR),Thick Film Resistor,5.1kΩ,±1%,150V,125mW,±100ppm/℃
C114660,RC0603FR-07150KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114660,765700,0.0070,100,100,https://www.lcsc.com/product-detail/C114660.html,0603,Tape & Reel (TR),Thick Film Resistor,150kΩ,±1%,75V,100mW,±100ppm/℃
C163456,RC0402FR-07680KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163456,764100,0.0054,100,100,https://www.lcsc.com/product-detail/C163456.html,0402,Tape & Reel (TR),Thick Film Resistor,680kΩ,±1%,50V,62.5mW,±100ppm/℃
C93946,RC0402FR-07130KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C93946,749700,0.0055,100,100,https://www.lcsc.com/product-detail/C93946.html,0402,Tape & Reel (TR),Thick Film Resistor,130kΩ,±1%,50V,62.5mW,±100ppm/℃
C116674,AC0603FR-07100KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C116674,733300,0.0085,100,100,https://www.lcsc.com/product-detail/C116674.html,0603,Tape & Reel (TR),Thick Film Resistor,100kΩ,±1%,75V,100mW,±100ppm/℃
C87044,RC0402FR-0749R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C87044,732200,0.0060,100,100,https://www.lcsc.com/product-detail/C87044.html,0402,Tape & Reel (TR),Thick Film Resistor,49.9Ω,±1%,50V,62.5mW,±100ppm/℃
C128059,RC0603FR-0715RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C128059,713700,0.0070,100,100,https://www.lcsc.com/product-detail/C128059.html,0603,Tape & Reel (TR),Thick Film Resistor,15Ω,±1%,75V,100mW,±100ppm/℃
C107229,RC0402FR-0751KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C107229,712100,0.0055,100,100,https://www.lcsc.com/product-detail/C107229.html,0402,Tape & Reel (TR),Thick Film Resistor,51kΩ,±1%,50V,62.5mW,±100ppm/℃
C137961,RC0402FR-07510KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137961,699800,0.0051,100,100,https://www.lcsc.com/product-detail/C137961.html,0402,Tape & Reel (TR),Thick Film Resistor,510kΩ,±1%,50V,62.5mW,±100ppm/℃
C107702,RC0805FR-0722RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C107702,699200,0.0094,100,100,https://www.lcsc.com/product-detail/C107702.html,0805,Tape & Reel (TR),Thick Film Resistor,22Ω,±1%,150V,125mW,±100ppm/℃
C114668,RC0603FR-071K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114668,693400,0.0063,100,100,https://www.lcsc.com/product-detail/C114668.html,0603,Tape & Reel (TR),Thick Film Resistor,1.5kΩ,±1%,75V,100mW,±100ppm/℃
C137969,RC0402FR-0749K9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137969,675400,0.0056,100,100,https://www.lcsc.com/product-detail/C137969.html,0402,Tape & Reel (TR),Thick Film Resistor,49.9kΩ,±1%,50V,62.5mW,±100ppm/℃
C114567,RC0805FR-07200RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114567,674900,0.0090,100,100,https://www.lcsc.com/product-detail/C114567.html,0805,Tape & Reel (TR),Thick Film Resistor,200Ω,±1%,150V,125mW,±100ppm/℃
C114661,RC0603FR-0715KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114661,672700,0.0071,100,100,https://www.lcsc.com/product-detail/C114661.html,0603,Tape & Reel (TR),Thick Film Resistor,15kΩ,±1%,75V,100mW,±100ppm/℃
C123420,RC0603FR-07220KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C123420,671500,0.0053,100,100,https://www.lcsc.com/product-detail/C123420.html,0603,Tape & Reel (TR),Thick Film Resistor,220kΩ,±1%,75V,100mW,±100ppm/℃
C137948,RC0402FR-07680RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137948,665400,0.0054,100,100,https://www.lcsc.com/product-detail/C137948.html,0402,Tape & Reel (TR),Thick Film Resistor,680Ω,±1%,50V,62.5mW,±100ppm/℃
C105576,RC0603FR-072KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C105576,660100,0.0058,100,100,https://www.lcsc.com/product-detail/C105576.html,0603,Tape & Reel (TR),Thick Film Resistor,2kΩ,±1%,75V,100mW,±100ppm/℃
C114627,RC0603FR-075K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114627,644200,0.0069,100,100,https://www.lcsc.com/product-detail/C114627.html,0603,Tape & Reel (TR),Thick Film Resistor,5.6kΩ,±1%,75V,100mW,±100ppm/℃
C112310,RC0603FR-07680RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C112310,643400,0.0068,100,100,https://www.lcsc.com/product-detail/C112310.html,0603,Tape & Reel (TR),Thick Film Resistor,680Ω,±1%,75V,100mW,±100ppm/℃
C105881,RC0603FR-07330RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C105881,639100,0.0070,100,100,https://www.lcsc.com/product-detail/C105881.html,0603,Tape & Reel (TR),Thick Film Resistor,330Ω,±1%,75V,100mW,±100ppm/℃
C116697,AC0603FR-074K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C116697,618900,0.0059,100,100,https://www.lcsc.com/product-detail/C116697.html,0603,Tape & Reel (TR),Thick Film Resistor,4.7kΩ,±1%,75V,100mW,±100ppm/℃
C185354,RC0603FR-071K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185354,611500,0.0064,100,100,https://www.lcsc.com/product-detail/C185354.html,0603,Tape & Reel (TR),Thick Film Resistor,1.8kΩ,±1%,75V,100mW,±100ppm/℃
C114572,RC0805FR-072KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114572,590500,0.0082,100,100,https://www.lcsc.com/product-detail/C114572.html,0805,Tape & Reel (TR),Thick Film Resistor,2kΩ,±1%,150V,125mW,±100ppm/℃
C138030,RC0402FR-07220KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138030,590200,0.0050,100,100,https://www.lcsc.com/product-detail/C138030.html,0402,Tape & Reel (TR),Thick Film Resistor,220kΩ,±1%,50V,62.5mW,±100ppm/℃
C138046,RC0402FR-07180KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138046,573200,0.0051,100,100,https://www.lcsc.com/product-detail/C138046.html,0402,Tape & Reel (TR),Thick Film Resistor,180kΩ,±1%,50V,62.5mW,±100ppm/℃
C138044,RC0402FR-0718KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138044,571700,0.0054,100,100,https://www.lcsc.com/product-detail/C138044.html,0402,Tape & Reel (TR),Thick Film Resistor,18kΩ,±1%,50V,62.5mW,±100ppm/℃
C114618,RC0603FR-07330KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114618,555300,0.0068,100,100,https://www.lcsc.com/product-detail/C114618.html,0603,Tape & Reel (TR),Thick Film Resistor,330kΩ,±1%,75V,100mW,±100ppm/℃
