LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C26537618,C0805C472J1GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C26537618,3700,0.0689,10,10,https://www.lcsc.com/product-detail/C26537618.html,0805,Tape & Reel (TR),4.7nF,±5%,100V,C0G
C22401914,C0805C220J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C22401914,3700,0.0391,20,20,https://www.lcsc.com/product-detail/C22401914.html,0805,Tape & Reel (TR),22pF,±5%,50V,C0G
C22401913,C0603C104J4RACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/7c2cabbcf0d8876ac22d2b3f345c2273.pdf?productCode=C22401913,3700,0.0180,50,50,https://www.lcsc.com/product-detail/C22401913.html,0603,Tape & Reel (TR),100nF,±5%,16V,X7R
C2169209,C0805C101J1GACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/73c030c092cad88867b92e86f262076b.pdf?productCode=C2169209,3700,0.0217,20,20,https://www.lcsc.com/product-detail/C2169209.html,0805,Tape & Reel (TR),100pF,±5%,100V,C0G
C779987,08055A820J4T2A,Kyocera AVX,,3700,0.0285,20,20,https://www.lcsc.com/product-detail/C779987.html,0805,Tape & Reel (TR),82pF,±5%,50V,C0G
C576920,CC0805GRNPO0BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576920,3700,0.0217,50,50,https://www.lcsc.com/product-detail/C576920.html,0805,Tape & Reel (TR),220pF,±2%,100V,NP0
C519544,CC0603JRX7R8BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519544,3700,0.0088,50,50,https://www.lcsc.com/product-detail/C519544.html,0603,Tape & Reel (TR),33nF,±5%,25V,X7R
C519519,CC0603JRX7R9BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519519,3700,0.0094,100,100,https://www.lcsc.com/product-detail/C519519.html,0603,Tape & Reel (TR),470pF,±5%,50V,X7R
C519394,CC0603JRNPO8BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519394,3700,0.0104,50,50,https://www.lcsc.com/product-detail/C519394.html,0603,Tape & Reel (TR),220pF,±5%,25V,NP0
C427063,AC0603JRNPO9BN680,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C427063,3700,0.0118,100,100,https://www.lcsc.com/product-detail/C427063.html,0603,Tape & Reel (TR),68pF,±5%,50V,NP0
C161525,GRM1555C1H110JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/368d4a38ad2e54eda82258271ab4e137.pdf?productCode=C161525,3700,0.0047,100,100,https://www.lcsc.com/product-detail/C161525.html,0402,Tape & Reel (TR),11pF,±5%,50V,C0G
C2169524,08051A151JAT2A,Kyocera AVX,,3680,0.0334,20,20,https://www.lcsc.com/product-detail/C2169524.html,0805,Tape & Reel (TR),150pF,±5%,100V,C0G
C597086,06031C103JAT2A,Kyocera AVX,,3680,0.0265,20,20,https://www.lcsc.com/product-detail/C597086.html,0603,Tape & Reel (TR),10nF,±5%,100V,X7R
C597534,12067A331JAT2A,Kyocera AVX,,3670,0.0694,10,10,https://www.lcsc.com/product-detail/C597534.html,1206,Tape & Reel (TR),330pF,±5%,500V,C0G
C2171437,C1206C180J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2171437,3660,0.0490,10,10,https://www.lcsc.com/product-detail/C2171437.html,1206,Tape & Reel (TR),18pF,±5%,50V,C0G
C541476,CC1206JRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541476,3660,0.0439,20,20,https://www.lcsc.com/product-detail/C541476.html,1206,Tape & Reel (TR),15pF,±5%,50V,NP0
C237607,GQM1875C2E390JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/c860330841fc00462aab54ea2b3e7668.pdf?productCode=C237607,3655,0.1499,5,5,https://www.lcsc.com/product-detail/C237607.html,0603,Tape & Reel (TR),39pF,±5%,250V,C0G
C2976066,GRM1555C1H562JE01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/69cb1997505ca0089531c5c53dcabf75.pdf?productCode=C2976066,3650,0.0186,50,50,https://www.lcsc.com/product-detail/C2976066.html,0402,Tape & Reel (TR),5.6nF,±5%,50V,C0G
C2167897,C0402C104J4RACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/2fe6a453435205abf7a26ebf93692f47.pdf?productCode=C2167897,3650,0.0236,50,50,https://www.lcsc.com/product-detail/C2167897.html,0402,Tape & Reel (TR),100nF,±5%,16V,X7R
C576816,CC0603JRNPO9BN122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576816,3650,0.0256,50,50,https://www.lcsc.com/product-detail/C576816.html,0603,Tape & Reel (TR),1.2nF,±5%,50V,NP0
C527047,CC0603FRNPO9BN181,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527047,3650,0.0260,50,50,https://www.lcsc.com/product-detail/C527047.html,0603,Tape & Reel (TR),180pF,±1%,50V,NP0
C519532,CC0603JRX7R7BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519532,3650,0.0129,50,50,https://www.lcsc.com/product-detail/C519532.html,0603,Tape & Reel (TR),22nF,±5%,16V,X7R
C490535,GCM1885C2A560JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/84412c738b90ec8da5bb424c6668147b.pdf?productCode=C490535,3650,0.0175,50,50,https://www.lcsc.com/product-detail/C490535.html,0603,Tape & Reel (TR),56pF,±5%,100V,C0G
C129651,C0805C223J5RACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/9948edb70ca73fd71d8f9be3a09a8809.pdf?productCode=C129651,3650,0.0227,10,10,https://www.lcsc.com/product-detail/C129651.html,0805,Tape & Reel (TR),22nF,±5%,50V,X7R
C1864734,C0603C103J1RACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/274457ed515e4e65b47c6c45847a8203.pdf?productCode=C1864734,3640,0.0224,20,20,https://www.lcsc.com/product-detail/C1864734.html,0603,Tape & Reel (TR),10nF,±5%,100V,X7R
C907758,GRM1885C1H752JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2bf17c4364faac7fed7b04d7891056ba.pdf?productCode=C907758,3640,0.0442,20,20,https://www.lcsc.com/product-detail/C907758.html,0603,Tape & Reel (TR),7.5nF,±5%,50V,C0G
C22415704,C1206C472J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C22415704,3630,0.1386,5,5,https://www.lcsc.com/product-detail/C22415704.html,1206,Tape & Reel (TR),4.7nF,±5%,50V,C0G
C2176139,VJ0603A100JXAAC,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/eeb5a217987250da372b0768bba66d9f.pdf?productCode=C2176139,3630,0.0891,5,5,https://www.lcsc.com/product-detail/C2176139.html,0603,Tape & Reel (TR),10pF,±5%,50V,C0G
C527251,CC1206GRNPO9BN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527251,3630,0.0682,10,10,https://www.lcsc.com/product-detail/C527251.html,1206,Tape & Reel (TR),22pF,±2%,50V,NP0
C162453,GRM31A5C3A330JW01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/b8d73a5c9efb4b1a9d69106e9a2ef7eb.pdf?productCode=C162453,3630,0.0468,10,10,https://www.lcsc.com/product-detail/C162453.html,1206,Tape & Reel (TR),33pF,±5%,1kV,C0G
C597358,08055A120JAT2A,Kyocera AVX,,3620,0.0471,20,20,https://www.lcsc.com/product-detail/C597358.html,0805,Tape & Reel (TR),12pF,±5%,50V,C0G
C577156,CC1206JRNPO0BN472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C577156,3620,0.0520,10,10,https://www.lcsc.com/product-detail/C577156.html,1206,Tape & Reel (TR),4.7nF,±5%,100V,NP0
C2177616,06035A500JAT2A,Kyocera AVX,,3605,0.1430,5,5,https://www.lcsc.com/product-detail/C2177616.html,0603,Tape & Reel (TR),50pF,±5%,50V,C0G
C3873855,GRM155R71H392JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2af168c9e9f2c05bd47ad9ca5f7ca65a.pdf?productCode=C3873855,3600,0.0092,50,50,https://www.lcsc.com/product-detail/C3873855.html,0402,Tape & Reel (TR),3.9nF,±5%,50V,X7R
C2169253,C0603C820J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2169253,3600,0.0158,50,50,https://www.lcsc.com/product-detail/C2169253.html,0603,Tape & Reel (TR),82pF,±5%,50V,C0G
C576894,CC0805FRNPO0BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576894,3600,0.0456,20,20,https://www.lcsc.com/product-detail/C576894.html,0805,Tape & Reel (TR),220pF,±1%,100V,NP0
C541571,CC0805FRNPO9BN122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541571,3575,0.2373,5,5,https://www.lcsc.com/product-detail/C541571.html,0805,Tape & Reel (TR),1.2nF,±1%,50V,NP0
C2167537,GQM1875C2E101JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a51bfc81756991626002688d16b6b20f.pdf?productCode=C2167537,3565,0.3857,5,5,https://www.lcsc.com/product-detail/C2167537.html,0603,Tape & Reel (TR),100pF,±5%,250V,C0G
C24091609,C0603C562J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C24091609,3560,0.0488,10,10,https://www.lcsc.com/product-detail/C24091609.html,0603,Bag-packed,5.6nF,±5%,50V,C0G
C597370,08055A270JAT2A,Kyocera AVX,,3560,0.0366,20,20,https://www.lcsc.com/product-detail/C597370.html,0805,Tape & Reel (TR),27pF,±5%,50V,C0G
C3852421,AQ0402JRNPO9BN101,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/554394cdb49ab1592d57c9c64b59a574.pdf?productCode=C3852421,3550,0.0194,50,50,https://www.lcsc.com/product-detail/C3852421.html,0402,Tape & Reel (TR),100pF,±5%,50V,C0G
C2169080,VJ0603A221JXACW1BC,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/2aafee59dab54d3907d2a47e632f9b66.pdf?productCode=C2169080,3540,0.0404,10,10,https://www.lcsc.com/product-detail/C2169080.html,0603,Tape & Reel (TR),220pF,±5%,50V,C0G
C710893,GRM1885C1H161JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/9c4cd19707a767989ae48ab4328a5ddf.pdf?productCode=C710893,3540,0.0637,10,10,https://www.lcsc.com/product-detail/C710893.html,0603,Tape & Reel (TR),160pF,±5%,50V,C0G
C437450,GCM1885C1H182JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/85f4a41ef4e34047da8bc0c6c562a4a2.pdf?productCode=C437450,3540,0.0291,20,20,https://www.lcsc.com/product-detail/C437450.html,0603,Tape & Reel (TR),1.8nF,±5%,50V,C0G
C88883,GJM1555C1H270FB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/bb7c7daf22f40d74dc9493dcdcae707d.pdf?productCode=C88883,3520,0.0452,20,20,https://www.lcsc.com/product-detail/C88883.html,0402,Tape & Reel (TR),27pF,±1%,50V,C0G
C597166,06035A471FAT2A,Kyocera AVX,,3515,0.1024,5,5,https://www.lcsc.com/product-detail/C597166.html,0603,Tape & Reel (TR),470pF,±1%,50V,C0G
C2179803,GQM2195C2E270JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f8bc8ba9c6c300cb98bd1dc2cde772ce.pdf?productCode=C2179803,3505,0.2729,5,5,https://www.lcsc.com/product-detail/C2179803.html,0805,Tape & Reel (TR),27pF,±5%,250V,C0G
C3908881,GRM2165C2A103JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/385ef8e82c376972a36cb5d2d4ac0bb2.pdf?productCode=C3908881,3500,0.1035,5,5,https://www.lcsc.com/product-detail/C3908881.html,0805,Tape & Reel (TR),10nF,±5%,100V,C0G
C3852627,GRM1555C2A820JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/b0879bb350357b90d5743592b0815bff.pdf?productCode=C3852627,3500,0.0139,50,50,https://www.lcsc.com/product-detail/C3852627.html,0402,Tape & Reel (TR),82pF,±5%,100V,C0G
C2241638,AC0603FRNPO9BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2241638,3500,0.0401,20,20,https://www.lcsc.com/product-detail/C2241638.html,0603,Tape & Reel (TR),10pF,±1%,50V,NP0
C701298,GCM1885C2A120JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/7504af2921f7a0676c7c02b3213726f1.pdf?productCode=C701298,3500,0.0182,50,50,https://www.lcsc.com/product-detail/C701298.html,0603,Tape & Reel (TR),12pF,±5%,100V,C0G
C597198,06035C220JAT2A,Kyocera AVX,,3500,0.0114,50,50,https://www.lcsc.com/product-detail/C597198.html,0603,Tape & Reel (TR),22pF,±5%,50V,X7R
C519469,CC0603GRNPO9BN181,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519469,3500,0.0182,50,50,https://www.lcsc.com/product-detail/C519469.html,0603,Tape & Reel (TR),180pF,±2%,50V,NP0
C327164,CC0603JRNPO0BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C327164,3500,0.0162,50,50,https://www.lcsc.com/product-detail/C327164.html,0603,Tape & Reel (TR),220pF,±5%,100V,NP0
C2176361,VJ0805Y104JXAAT,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/eeb5a217987250da372b0768bba66d9f.pdf?productCode=C2176361,3495,0.2370,5,5,https://www.lcsc.com/product-detail/C2176361.html,0805,Tape & Reel (TR),100nF,±5%,50V,X7R
C597091,06031C222JAT2A,Kyocera AVX,,3480,0.0605,10,10,https://www.lcsc.com/product-detail/C597091.html,0603,Tape & Reel (TR),2.2nF,±5%,100V,X7R
C22408867,C0603C391J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C22408867,3460,0.0267,20,20,https://www.lcsc.com/product-detail/C22408867.html,0603,Tape & Reel (TR),390pF,±5%,50V,C0G
C5348780,12065A151JAT2A,Kyocera AVX,,3450,0.0699,10,10,https://www.lcsc.com/product-detail/C5348780.html,1206,Tape & Reel (TR),150pF,±5%,50V,NP0
C701157,GRM31B5C2J821JW01L,muRata,https://datasheet.lcsc.com/datasheet/pdf/d874ec096b619089db6406b5bf01d321.pdf?productCode=C701157,3440,0.1038,5,5,https://www.lcsc.com/product-detail/C701157.html,1206,Tape & Reel (TR),820pF,±5%,630V,C0G
C3898298,AC1206JRNPO9BN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3898298,3420,0.0452,20,20,https://www.lcsc.com/product-detail/C3898298.html,1206,Tape & Reel (TR),22pF,±5%,50V,C0G
C541583,CC1206FRNPO9BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541583,3420,0.1043,10,10,https://www.lcsc.com/product-detail/C541583.html,1206,Tape & Reel (TR),220pF,±1%,50V,NP0
C20043351,GCM2195C1H103FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/15f4e27a0dc61e8f5059006690e15205.pdf?productCode=C20043351,3415,0.3617,5,5,https://www.lcsc.com/product-detail/C20043351.html,0805,Tape & Reel (TR),10nF,±1%,50V,C0G;NP0
