LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C726514,AC0402KRX7R7BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726514,3300,0.0047,100,100,https://www.lcsc.com/product-detail/C726514.html,0402,Tape & Reel (TR),1nF,±10%,16V,X7R
C723620,AC0402KRX7R9BB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C723620,8100,0.0064,100,100,https://www.lcsc.com/product-detail/C723620.html,0402,Tape & Reel (TR),6.8nF,±10%,50V,X7R
C723475,AC0805KRX7R9BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C723475,3800,0.0289,50,50,https://www.lcsc.com/product-detail/C723475.html,0805,Tape & Reel (TR),2.2nF,±10%,50V,X7R
C705052,CC0402KRX7R6BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C705052,1400,0.0206,50,50,https://www.lcsc.com/product-detail/C705052.html,0402,Tape & Reel (TR),220nF,±10%,10V,X7R
C705014,AC0805JRX7R9BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C705014,2900,0.0239,50,50,https://www.lcsc.com/product-detail/C705014.html,0805,Tape & Reel (TR),22nF,±5%,50V,X7R
C605216,AC0603JRX7R9BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C605216,4080,0.0287,20,20,https://www.lcsc.com/product-detail/C605216.html,0603,Tape & Reel (TR),22nF,±5%,50V,X7R
C605213,CC0603KRX7R8BB184,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C605213,100,0.0111,50,50,https://www.lcsc.com/product-detail/C605213.html,0603,Tape & Reel (TR),180nF,±10%,25V,X7R
C605205,AC0402KRX7R9BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C605205,8000,0.0064,100,100,https://www.lcsc.com/product-detail/C605205.html,0402,Tape & Reel (TR),470pF,±10%,50V,X7R
C596328,CC0603KRX7RABB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C596328,4600,0.0123,100,100,https://www.lcsc.com/product-detail/C596328.html,0603,Tape & Reel (TR),4.7nF,±10%,200V,X7R
C577421,CS0603KRX7R9BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f8940f98c49a1f93ae92411500443b06.pdf?productCode=C577421,4250,0.0145,50,50,https://www.lcsc.com/product-detail/C577421.html,0603,Tape & Reel (TR),1nF,±10%,50V,X7R
C577285,CC1210KKX7RDBB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577285,705,0.1226,5,5,https://www.lcsc.com/product-detail/C577285.html,1210,Tape & Reel (TR),1.5nF,±10%,2kV,X7R
C577272,CC1210KKX7R0BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577272,280,0.2218,5,5,https://www.lcsc.com/product-detail/C577272.html,1210,Tape & Reel (TR),470nF,±10%,100V,X7R
C577239,CC1206KRX7R8BB154,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577239,2120,0.0234,20,20,https://www.lcsc.com/product-detail/C577239.html,1206,Tape & Reel (TR),150nF,±10%,25V,X7R
C577236,CC1206KRX7R0BB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577236,900,0.0259,50,50,https://www.lcsc.com/product-detail/C577236.html,1206,Tape & Reel (TR),6.8nF,±10%,100V,X7R
C577222,CC1206KKX7RCBB122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577222,40,0.0239,20,20,https://www.lcsc.com/product-detail/C577222.html,1206,Tape & Reel (TR),1.2nF,±10%,1kV,X7R
C577219,CC1206KKX7R8BB684,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577219,880,0.0408,10,10,https://www.lcsc.com/product-detail/C577219.html,1206,Tape & Reel (TR),680nF,±10%,25V,X7R
C577218,CC1206KKX7R8BB334,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577218,1180,0.0383,20,20,https://www.lcsc.com/product-detail/C577218.html,1206,Tape & Reel (TR),330nF,±10%,25V,X7R
C577212,CC1206KKX7R0BB334,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577212,980,0.0570,10,10,https://www.lcsc.com/product-detail/C577212.html,1206,Tape & Reel (TR),330nF,±10%,100V,X7R
C577145,CC1206JKX7RBBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577145,1800,0.0555,20,20,https://www.lcsc.com/product-detail/C577145.html,1206,Tape & Reel (TR),1nF,±5%,500V,X7R
C577139,CC1206JKNPOZBN391,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577139,1440,0.0303,20,20,https://www.lcsc.com/product-detail/C577139.html,1206,Tape & Reel (TR),390pF,±5%,630V,C0G;NP0
C577028,CC0805KRX7RCBB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577028,1460,0.0554,10,10,https://www.lcsc.com/product-detail/C577028.html,0805,Tape & Reel (TR),330pF,±10%,1kV,X7R
C577025,CC0805KRX7RBBB681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577025,3850,0.0272,50,50,https://www.lcsc.com/product-detail/C577025.html,0805,Tape & Reel (TR),680pF,±10%,500V,X7R
C577024,CC0805KRX7RBBB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577024,3500,0.0167,50,50,https://www.lcsc.com/product-detail/C577024.html,0805,Tape & Reel (TR),3.3nF,±10%,500V,X7R
C577006,CC0805KKX7R8BB564,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577006,2450,0.0212,50,50,https://www.lcsc.com/product-detail/C577006.html,0805,Tape & Reel (TR),560nF,±10%,25V,X7R
C576998,CC0805JRX7R0BB822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576998,2300,0.0187,50,50,https://www.lcsc.com/product-detail/C576998.html,0805,Tape & Reel (TR),8.2nF,±5%,100V,X7R
C576994,CC0805JRX7R0BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576994,2600,0.0187,50,50,https://www.lcsc.com/product-detail/C576994.html,0805,Tape & Reel (TR),3.3nF,±5%,100V,X7R
C576857,CC0603KRX7RYBB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576857,4400,0.0124,100,100,https://www.lcsc.com/product-detail/C576857.html,0603,Tape & Reel (TR),2.2nF,±10%,250V,X7R
C576853,CC0603KRX7R0BB561,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576853,100,0.0085,100,100,https://www.lcsc.com/product-detail/C576853.html,0603,Tape & Reel (TR),560pF,±10%,100V,X7R
C576851,CC0603KRX7R0BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576851,3350,0.0234,50,50,https://www.lcsc.com/product-detail/C576851.html,0603,Tape & Reel (TR),33nF,±10%,100V,X7R
C576850,CC0603KRX7R0BB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576850,200,0.0150,100,100,https://www.lcsc.com/product-detail/C576850.html,0603,Tape & Reel (TR),330pF,±10%,100V,X7R
C576847,CC0603KRX7R0BB153,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576847,4100,0.0324,20,20,https://www.lcsc.com/product-detail/C576847.html,0603,Tape & Reel (TR),15nF,±10%,100V,X7R
C576740,CC0402KRX7R9BB183,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576740,9100,0.0046,100,100,https://www.lcsc.com/product-detail/C576740.html,0402,Tape & Reel (TR),18nF,±10%,50V,X7R
C576712,CC0402JRX7R7BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576712,5100,0.0046,100,100,https://www.lcsc.com/product-detail/C576712.html,0402,Tape & Reel (TR),68nF,±5%,16V,X7R
C576711,CC0402JRX7R7BB563,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576711,10000,0.0059,100,100,https://www.lcsc.com/product-detail/C576711.html,0402,Tape & Reel (TR),56nF,±5%,16V,X7R
C576710,CC0402JRX7R7BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576710,3400,0.0062,100,100,https://www.lcsc.com/product-detail/C576710.html,0402,Tape & Reel (TR),47nF,±5%,16V,X7R
C576708,CC0402JRX7R7BB123,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576708,7800,0.0046,100,100,https://www.lcsc.com/product-detail/C576708.html,0402,Tape & Reel (TR),12nF,±5%,16V,X7R
C541549,CC1206JKX7R9BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541549,70,0.0866,10,10,https://www.lcsc.com/product-detail/C541549.html,1206,Tape & Reel (TR),470nF,±5%,50V,X7R
C541539,CC1206JRX7R9BB153,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541539,120,0.0429,20,20,https://www.lcsc.com/product-detail/C541539.html,1206,Tape & Reel (TR),15nF,±5%,50V,X7R
C541527,CC0805JRX7R8BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541527,2500,0.0235,50,50,https://www.lcsc.com/product-detail/C541527.html,0805,Tape & Reel (TR),220nF,±5%,25V,X7R
C541462,CC0402JRX7R8BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541462,8400,0.0047,100,100,https://www.lcsc.com/product-detail/C541462.html,0402,Tape & Reel (TR),33nF,±5%,25V,X7R
C541461,CC0402JRX7R7BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541461,9900,0.0078,100,100,https://www.lcsc.com/product-detail/C541461.html,0402,Tape & Reel (TR),33nF,±5%,16V,X7R
C541456,CC0402JRX7R9BB561,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541456,9200,0.0034,100,100,https://www.lcsc.com/product-detail/C541456.html,0402,Tape & Reel (TR),560pF,±5%,50V,X7R
C541452,CC0402JRX7R9BB122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541452,2500,0.0034,100,100,https://www.lcsc.com/product-detail/C541452.html,0402,Tape & Reel (TR),1.2nF,±5%,50V,X7R
C541446,CC0402JRX7R9BB151,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541446,9800,0.0036,100,100,https://www.lcsc.com/product-detail/C541446.html,0402,Tape & Reel (TR),150pF,±5%,50V,X7R
C541444,CC0402JRX7R7BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541444,5900,0.0057,100,100,https://www.lcsc.com/product-detail/C541444.html,0402,Tape & Reel (TR),4.7nF,±5%,16V,X7R
C541441,CC0402JRX7R7BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541441,6800,0.0032,100,100,https://www.lcsc.com/product-detail/C541441.html,0402,Tape & Reel (TR),1nF,±5%,16V,X7R
C541393,CC0402KRX7R9BB202,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541393,6200,0.0032,100,100,https://www.lcsc.com/product-detail/C541393.html,0402,Tape & Reel (TR),2nF,±10%,50V,X7R
C541387,CC0402KRX7R8BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541387,5900,0.0032,100,100,https://www.lcsc.com/product-detail/C541387.html,0402,Tape & Reel (TR),470pF,±10%,25V,X7R
C541382,CC0402KRX7R7BB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541382,1500,0.0038,100,100,https://www.lcsc.com/product-detail/C541382.html,0402,Tape & Reel (TR),6.8nF,±10%,16V,X7R
C541380,CC0402KRX7R7BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541380,9000,0.0029,100,100,https://www.lcsc.com/product-detail/C541380.html,0402,Tape & Reel (TR),4.7nF,±10%,16V,X7R
C541378,CC0402KRX7R7BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541378,7600,0.0028,100,100,https://www.lcsc.com/product-detail/C541378.html,0402,Tape & Reel (TR),3.3nF,±10%,16V,X7R
C541375,CC0402KRX7R7BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541375,8200,0.0020,100,100,https://www.lcsc.com/product-detail/C541375.html,0402,Tape & Reel (TR),1.5nF,±10%,16V,X7R
C541374,CC0402KRX7R7BB101,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541374,1800,0.0024,100,100,https://www.lcsc.com/product-detail/C541374.html,0402,Tape & Reel (TR),100pF,±10%,16V,X7R
C541370,CC0402KRX7R5BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541370,8800,0.0044,100,100,https://www.lcsc.com/product-detail/C541370.html,0402,Tape & Reel (TR),10nF,±10%,6.3V,X7R
C527358,CC1206KRX7R9BB822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527358,1400,0.0340,20,20,https://www.lcsc.com/product-detail/C527358.html,1206,Tape & Reel (TR),8.2nF,±10%,50V,X7R
C527351,CC1206KRX7R9BB182,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527351,2900,0.0321,50,50,https://www.lcsc.com/product-detail/C527351.html,1206,Tape & Reel (TR),1.8nF,±10%,50V,X7R
C527345,CC1206KRX7R0BB183,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527345,1900,0.0242,50,50,https://www.lcsc.com/product-detail/C527345.html,1206,Tape & Reel (TR),18nF,±10%,100V,X7R
C527329,CC1206JRX7RABB153,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527329,380,0.0479,10,10,https://www.lcsc.com/product-detail/C527329.html,1206,Tape & Reel (TR),15nF,±5%,200V,X7R
C527322,CC1206JRX7R9BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527322,2280,0.0474,20,20,https://www.lcsc.com/product-detail/C527322.html,1206,Tape & Reel (TR),4.7nF,±5%,50V,X7R
C527321,CC1206JRX7R9BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527321,1800,0.0475,20,20,https://www.lcsc.com/product-detail/C527321.html,1206,Tape & Reel (TR),22nF,±5%,50V,X7R
C527315,CC1206JRX7R0BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527315,140,0.0448,20,20,https://www.lcsc.com/product-detail/C527315.html,1206,Tape & Reel (TR),33nF,±5%,100V,X7R
C527274,CC1206JKX7R9BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527274,1890,0.0669,10,10,https://www.lcsc.com/product-detail/C527274.html,1206,Tape & Reel (TR),220nF,±5%,50V,X7R
C527234,CC0805KRX7RABB562,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527234,2050,0.0184,50,50,https://www.lcsc.com/product-detail/C527234.html,0805,Tape & Reel (TR),5.6nF,±10%,200V,X7R
C527232,CC0805KRX7RABB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527232,2650,0.0174,50,50,https://www.lcsc.com/product-detail/C527232.html,0805,Tape & Reel (TR),3.3nF,±10%,200V,X7R
C527226,CC0805KKX7RYBB153,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527226,2000,0.0236,50,50,https://www.lcsc.com/product-detail/C527226.html,0805,Tape & Reel (TR),15nF,±10%,250V,X7R
C527221,CC0805JRX7RABB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527221,3850,0.0146,50,50,https://www.lcsc.com/product-detail/C527221.html,0805,Tape & Reel (TR),330pF,±5%,200V,X7R
C527018,CC0402KRX7R8BB821,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527018,900,0.0019,100,100,https://www.lcsc.com/product-detail/C527018.html,0402,Tape & Reel (TR),820pF,±10%,25V,X7R
