"LCSC Part#","MPN","Manufacturer","Availability","Minimum","Multiples","Product Detail","Package","Packaging","Capacitance","Tolerance","Voltage Rating","Temperature Coefficient","Operating Temperature"
"C132170","CC1206KKX7R9BB475","YAGEO","119870","10","10","https://www.lcsc.com/product-detail/C132170.html","1206","Tape & Reel (TR)","4.7uF","±10%","50V","X7R",""
"C696375","C1206C106J3RACAUTO","KEMET","6600","1","1","https://www.lcsc.com/product-detail/C696375.html","1206","Tape & Reel (TR)","10uF","±5%","25V","X7R",""
"C110045","CC1206KKX7R6BB226","YAGEO","5395","5","5","https://www.lcsc.com/product-detail/C110045.html","1206","Tape & Reel (TR)","22uF","±10%","10V","X7R",""
"C577269","CC1210JKNPOCBN471","YAGEO","2170","5","5","https://www.lcsc.com/product-detail/C577269.html","1210","Tape & Reel (TR)","470pF","±5%","1kV","NP0",""
"C527380","CC1210KKX7RDBB102","YAGEO","23845","5","5","https://www.lcsc.com/product-detail/C527380.html","1210","Tape & Reel (TR)","1nF","±10%","2kV","X7R",""
"C577264","CC1210JKNPO0BN222","YAGEO","2680","5","5","https://www.lcsc.com/product-detail/C577264.html","1210","Tape & Reel (TR)","2.2nF","±5%","100V","NP0",""
"C577283","CC1210KKX7RCBB332","YAGEO","1100","5","5","https://www.lcsc.com/product-detail/C577283.html","1210","Tape & Reel (TR)","3.3nF","±10%","1kV","X7R",""
"C577284","CC1210KKX7RCBB472","YAGEO","7035","5","5","https://www.lcsc.com/product-detail/C577284.html","1210","Tape & Reel (TR)","4.7nF","±10%","1kV","X7R",""
"C527379","CC1210KKX7RBBB103","YAGEO","2595","5","5","https://www.lcsc.com/product-detail/C527379.html","1210","Tape & Reel (TR)","10nF","±10%","500V","X7R",""
"C527377","CC1210KKX7RABB223","YAGEO","1520","5","5","https://www.lcsc.com/product-detail/C527377.html","1210","Tape & Reel (TR)","22nF","±10%","200V","X7R",""
"C3877770","GCM32E5C2J333FX0AL","muRata","1672","1","1","https://www.lcsc.com/product-detail/C3877770.html","1210","Tape & Reel (TR)","33nF","±1%","630V","C0G",""
"C2254850","CC1210KKX7R9BB473","YAGEO","3660","10","10","https://www.lcsc.com/product-detail/C2254850.html","1210","Tape & Reel (TR)","47nF","±10%","50V","X7R",""
"C3871033","CC1210JKX7R0BB104","YAGEO","3315","5","5","https://www.lcsc.com/product-detail/C3871033.html","1210","Tape & Reel (TR)","100nF","±5%","100V","X7R",""
"C326671","CC1210KKX7RYBB224","YAGEO","2125","5","5","https://www.lcsc.com/product-detail/C326671.html","1210","Tape & Reel (TR)","220nF","±10%","250V","X7R",""
"C577277","CC1210KKX7R9BB684","YAGEO","3005","5","5","https://www.lcsc.com/product-detail/C577277.html","1210","Tape & Reel (TR)","680nF","±10%","50V","X7R",""
"C577442","CS1210KKX7R0BB105","YAGEO","2000","5","5","https://www.lcsc.com/product-detail/C577442.html","1210","Tape & Reel (TR)","1uF","±10%","100V","X7R",""
"C596318","CC1210KKX7R9BB475","YAGEO","14210","5","5","https://www.lcsc.com/product-detail/C596318.html","1210","Tape & Reel (TR)","4.7uF","±10%","50V","X7R",""
"C700527","CC1210KKX7R8BB106","YAGEO","3540","5","5","https://www.lcsc.com/product-detail/C700527.html","1210","Tape & Reel (TR)","10uF","±10%","25V","X7R",""
"C5341638","CC1210KKX7R8BB226","YAGEO","49612","1","1","https://www.lcsc.com/product-detail/C5341638.html","1210","Tape & Reel (TR)","22uF","±10%","25V","X7R",""
