LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C1854267,CC0805KKX7R9BB394,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C1854267,9540,0.0414,20,20,https://www.lcsc.com/product-detail/C1854267.html,0805,Tape & Reel (TR),390nF,±10%,50V,X7R
C1853771,CC0603JPX7R9BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C1853771,5350,0.0184,50,50,https://www.lcsc.com/product-detail/C1853771.html,0603,Tape & Reel (TR),22nF,±5%,50V,X7R
C726596,AC0805KRX7R9BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726596,21950,0.0165,50,50,https://www.lcsc.com/product-detail/C726596.html,0805,Tape & Reel (TR),4.7nF,±10%,50V,X7R
C577280,CC1210KKX7RCBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577280,1885,0.2063,5,5,https://www.lcsc.com/product-detail/C577280.html,1210,Tape & Reel (TR),1nF,±10%,1kV,X7R
C577277,CC1210KKX7R9BB684,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577277,3005,0.2590,5,5,https://www.lcsc.com/product-detail/C577277.html,1210,Tape & Reel (TR),680nF,±10%,50V,X7R
C541525,CC0805JRX7R9BB154,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541525,7240,0.0334,20,20,https://www.lcsc.com/product-detail/C541525.html,0805,Tape & Reel (TR),150nF,±5%,50V,X7R
C527375,CC1210KKX7R0BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527375,2490,0.1113,10,10,https://www.lcsc.com/product-detail/C527375.html,1210,Tape & Reel (TR),100nF,±10%,100V,X7R
C527275,CC1206JKX7RBBB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C527275,5340,0.0630,20,20,https://www.lcsc.com/product-detail/C527275.html,1206,Tape & Reel (TR),10nF,±5%,500V,X7R
C519578,CC0603JRX7R7BB334,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519578,8360,0.0327,20,20,https://www.lcsc.com/product-detail/C519578.html,0603,Tape & Reel (TR),330nF,±5%,16V,X7R
C519403,CC0603KRX7R7BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519403,29000,0.0111,50,50,https://www.lcsc.com/product-detail/C519403.html,0603,Tape & Reel (TR),1nF,±10%,16V,X7R
C327004,CC1206KKX7RABB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327004,3710,0.0621,10,10,https://www.lcsc.com/product-detail/C327004.html,1206,Tape & Reel (TR),47nF,±10%,200V,X7R
C326699,CC1206KRX7RYBB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326699,7480,0.0533,10,10,https://www.lcsc.com/product-detail/C326699.html,1206,Tape & Reel (TR),10nF,±10%,250V,X7R
C326671,CC1210KKX7RYBB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326671,2125,0.3298,5,5,https://www.lcsc.com/product-detail/C326671.html,1210,Tape & Reel (TR),220nF,±10%,250V,X7R
C277529,CC0805KKX7RYBB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C277529,6880,0.0363,20,20,https://www.lcsc.com/product-detail/C277529.html,0805,Tape & Reel (TR),22nF,±10%,250V,X7R
C149615,AC0603KRX7R9BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C149615,31150,0.0149,50,50,https://www.lcsc.com/product-detail/C149615.html,0603,Tape & Reel (TR),4.7nF,±10%,50V,X7R
C114401,CC0402JRX7R9BB221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C114401,39100,0.0071,100,100,https://www.lcsc.com/product-detail/C114401.html,0402,Tape & Reel (TR),220pF,±5%,50V,X7R
C113850,CC0805KRX7R0BB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113850,26450,0.0165,50,50,https://www.lcsc.com/product-detail/C113850.html,0805,Tape & Reel (TR),330pF,±10%,100V,X7R
C107190,CC1206KKX7RBBB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C107190,8700,0.0464,20,20,https://www.lcsc.com/product-detail/C107190.html,1206,Tape & Reel (TR),4.7nF,±10%,500V,X7R
C107168,CC0805KRX7RYBB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107168,18450,0.0269,50,50,https://www.lcsc.com/product-detail/C107168.html,0805,Tape & Reel (TR),4.7nF,±10%,250V,X7R
C107163,CC0805KRX7RABB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107163,27450,0.0182,50,50,https://www.lcsc.com/product-detail/C107163.html,0805,Tape & Reel (TR),470pF,±10%,200V,X7R
C107060,CC0603KRX7R0BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107060,23850,0.0172,50,50,https://www.lcsc.com/product-detail/C107060.html,0603,Tape & Reel (TR),1.5nF,±10%,100V,X7R
C7209274,AC1210KKX7R0BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C7209274,730,0.2134,5,5,https://www.lcsc.com/product-detail/C7209274.html,1210,Tape & Reel (TR),1uF,±10%,100V,X7R
C6492241,AC0805KKX7RGBB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ce2ba28e1bd119756c5d02052baa636c.pdf?productCode=C6492241,2280,0.1151,10,10,https://www.lcsc.com/product-detail/C6492241.html,0805,Tape & Reel (TR),2.2uF,±10%,35V,X7R
C6113815,AC0603KRX7R9BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C6113815,3950,0.0124,50,50,https://www.lcsc.com/product-detail/C6113815.html,0603,Tape & Reel (TR),39nF,±10%,50V,X7R
C5355266,AC0805KRX7R9BB272,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C5355266,1000,0.0199,50,50,https://www.lcsc.com/product-detail/C5355266.html,0805,Tape & Reel (TR),2.7nF,±10%,50V,X7R
C5182466,AC1210KKX7R0BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C5182466,650,0.5141,5,5,https://www.lcsc.com/product-detail/C5182466.html,1210,Tape & Reel (TR),2.2uF,±10%,100V,X7R
C3893829,CC1210JKNPOBBN102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C3893829,645,0.2642,5,5,https://www.lcsc.com/product-detail/C3893829.html,1210,Tape & Reel (TR),1nF,±5%,500V,C0G
C3888349,CC1206KKX7R0BB154,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C3888349,4240,0.0426,20,20,https://www.lcsc.com/product-detail/C3888349.html,1206,Tape & Reel (TR),150nF,±10%,100V,X7R
C3876299,AC0402KRX7R9BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3876299,31100,0.0086,100,100,https://www.lcsc.com/product-detail/C3876299.html,0402,Tape & Reel (TR),47nF,±10%,50V,X7R
C2230885,CS0805KRX7RABB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f8940f98c49a1f93ae92411500443b06.pdf?productCode=C2230885,3640,0.0247,20,20,https://www.lcsc.com/product-detail/C2230885.html,0805,Tape & Reel (TR),1nF,±10%,200V,X7R
C2182865,AC0805KRX7RBBB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2182865,5020,0.0378,20,20,https://www.lcsc.com/product-detail/C2182865.html,0805,Tape & Reel (TR),4.7nF,±10%,500V,X7R
C2175066,AS0805KKX7R0BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f5627b61af9bb3f64838787fe6737e2d.pdf?productCode=C2175066,2480,0.0464,10,10,https://www.lcsc.com/product-detail/C2175066.html,0805,Tape & Reel (TR),47nF,±10%,100V,X7R
C1854427,CC1206KKX7RBBB272,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C1854427,1380,0.0314,20,20,https://www.lcsc.com/product-detail/C1854427.html,1206,Tape & Reel (TR),2.7nF,±10%,500V,X7R
C1853266,CC0603KPX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C1853266,14740,0.0385,20,20,https://www.lcsc.com/product-detail/C1853266.html,0603,Tape & Reel (TR),100nF,±10%,25V,X7R
C726554,AC0603KRX7R6BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726554,8400,0.0292,50,50,https://www.lcsc.com/product-detail/C726554.html,0603,Tape & Reel (TR),1uF,±10%,10V,X7R
C577436,CS1206KKX7RCBB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f8940f98c49a1f93ae92411500443b06.pdf?productCode=C577436,3450,0.1199,5,5,https://www.lcsc.com/product-detail/C577436.html,1206,Tape & Reel (TR),10nF,±10%,1kV,X7R
C577278,CC1210KKX7RBBB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577278,515,0.1702,5,5,https://www.lcsc.com/product-detail/C577278.html,1210,Tape & Reel (TR),33nF,±10%,500V,X7R
C560862,AC0805KKX7R0BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C560862,6080,0.0443,20,20,https://www.lcsc.com/product-detail/C560862.html,0805,Tape & Reel (TR),47nF,±10%,100V,X7R
C541546,CC1206JRX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541546,5100,0.0366,50,50,https://www.lcsc.com/product-detail/C541546.html,1206,Tape & Reel (TR),100nF,±5%,25V,X7R
C541482,CC1206KRX7R9BB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541482,700,0.0296,20,20,https://www.lcsc.com/product-detail/C541482.html,1206,Tape & Reel (TR),330pF,±10%,50V,X7R
C541379,CC0402KRX7R7BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541379,38600,0.0048,100,100,https://www.lcsc.com/product-detail/C541379.html,0402,Tape & Reel (TR),470pF,±10%,16V,X7R
C527382,CC1210KKX7RYBB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527382,195,0.1112,5,5,https://www.lcsc.com/product-detail/C527382.html,1210,Tape & Reel (TR),47nF,±10%,250V,X7R
C527348,CC1206KRX7R8BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527348,180,0.0360,20,20,https://www.lcsc.com/product-detail/C527348.html,1206,Tape & Reel (TR),220nF,±10%,25V,X7R
C527347,CC1206KRX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527347,5680,0.0396,20,20,https://www.lcsc.com/product-detail/C527347.html,1206,Tape & Reel (TR),100nF,±10%,25V,X7R
C527273,CC1206JKX7R9BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527273,2365,0.1356,5,5,https://www.lcsc.com/product-detail/C527273.html,1206,Tape & Reel (TR),1uF,±5%,50V,X7R
C519530,CC0603JRX7R9BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519530,21400,0.0147,100,100,https://www.lcsc.com/product-detail/C519530.html,0603,Tape & Reel (TR),3.3nF,±5%,50V,X7R
C519422,CC0603KRX7R8BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519422,37350,0.0106,50,50,https://www.lcsc.com/product-detail/C519422.html,0603,Tape & Reel (TR),2.2nF,±10%,25V,X7R
C513659,CC1206KKX7RCBB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C513659,7380,0.0591,20,20,https://www.lcsc.com/product-detail/C513659.html,1206,Tape & Reel (TR),1.5nF,±10%,1kV,X7R
C513589,CC1206KKX7RYBB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C513589,2340,0.0477,20,20,https://www.lcsc.com/product-detail/C513589.html,1206,Tape & Reel (TR),33nF,±10%,250V,X7R
C389112,AC1206KKX7R0BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C389112,2690,0.1022,10,10,https://www.lcsc.com/product-detail/C389112.html,1206,Tape & Reel (TR),220nF,±10%,100V,X7R
C327054,CC0402KRX7R6BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327054,33400,0.0064,100,100,https://www.lcsc.com/product-detail/C327054.html,0402,Tape & Reel (TR),47nF,±10%,10V,X7R
C327009,CC0402KRX7R7BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327009,46100,0.0088,100,100,https://www.lcsc.com/product-detail/C327009.html,0402,Tape & Reel (TR),10nF,±10%,16V,X7R
C326638,CC1210KKX7R8BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326638,3360,0.1841,5,5,https://www.lcsc.com/product-detail/C326638.html,1210,Tape & Reel (TR),1uF,±10%,25V,X7R
C309475,CC0603JRX7R9BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C309475,20000,0.0110,100,100,https://www.lcsc.com/product-detail/C309475.html,0603,Tape & Reel (TR),68nF,±5%,50V,X7R
C309458,CC0402KRX7R6BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C309458,30000,0.0096,50,50,https://www.lcsc.com/product-detail/C309458.html,0402,Tape & Reel (TR),100nF,±10%,10V,X7R
C277522,AC0402KRX7R9BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C277522,22300,0.0064,100,100,https://www.lcsc.com/product-detail/C277522.html,0402,Tape & Reel (TR),1nF,±10%,50V,X7R
C277508,CC1206KKX7R8BB475,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C277508,3170,0.2227,5,5,https://www.lcsc.com/product-detail/C277508.html,1206,Tape & Reel (TR),4.7uF,±10%,25V,X7R
C113867,CC0805KRX7RBBB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C113867,18200,0.0250,50,50,https://www.lcsc.com/product-detail/C113867.html,0805,Tape & Reel (TR),470pF,±10%,500V,X7R
C113860,CC0805KRX7R9BB273,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113860,13550,0.0179,50,50,https://www.lcsc.com/product-detail/C113860.html,0805,Tape & Reel (TR),27nF,±10%,50V,X7R
C113789,CC0402KRX7R9BB151,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113789,40100,0.0033,100,100,https://www.lcsc.com/product-detail/C113789.html,0402,Tape & Reel (TR),150pF,±10%,50V,X7R
C107210,CC1206KRX7R9BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107210,5360,0.0379,20,20,https://www.lcsc.com/product-detail/C107210.html,1206,Tape & Reel (TR),68nF,±10%,50V,X7R
C107183,CC1206KKX7R7BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107183,4600,0.1072,10,10,https://www.lcsc.com/product-detail/C107183.html,1206,Tape & Reel (TR),2.2uF,±10%,16V,X7R
C107156,CC0805KRX7R9BB563,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107156,15300,0.0168,100,100,https://www.lcsc.com/product-detail/C107156.html,0805,Tape & Reel (TR),56nF,±10%,50V,X7R
C107071,CC0603KRX7R8BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107071,23900,0.0067,100,100,https://www.lcsc.com/product-detail/C107071.html,0603,Tape & Reel (TR),68nF,±10%,25V,X7R
C107020,CC0402KRX7R8BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107020,26900,0.0037,100,100,https://www.lcsc.com/product-detail/C107020.html,0402,Tape & Reel (TR),47nF,±10%,25V,X7R
C106863,CC0402KRX7R7BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106863,26400,0.0084,100,100,https://www.lcsc.com/product-detail/C106863.html,0402,Tape & Reel (TR),33nF,±10%,16V,X7R
C106845,CC0805KKX7R7BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106845,8850,0.0263,50,50,https://www.lcsc.com/product-detail/C106845.html,0805,Tape & Reel (TR),470nF,±10%,16V,X7R
C106840,CC0805KKX7RBBB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C106840,12460,0.0420,20,20,https://www.lcsc.com/product-detail/C106840.html,0805,Tape & Reel (TR),10nF,±10%,500V,X7R
C106250,CC0603KRX7R6BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106250,11500,0.0245,20,20,https://www.lcsc.com/product-detail/C106250.html,0603,Tape & Reel (TR),470nF,±10%,10V,X7R
C42097139,AC1206KKX7R7BB106,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C42097139,240,0.2152,5,5,https://www.lcsc.com/product-detail/C42097139.html,1206,Tape & Reel (TR),10uF,±10%,16V,X7R
C7500386,CC1206JKNPOZBN103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C7500386,845,0.3153,5,5,https://www.lcsc.com/product-detail/C7500386.html,1206,Tape & Reel (TR),10nF,±5%,630V,C0G;NP0
C5140553,CC0402KRX7R9BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C5140553,32200,0.0062,100,100,https://www.lcsc.com/product-detail/C5140553.html,0402,Tape & Reel (TR),39nF,±10%,50V,X7R
C3884582,AQ0402JRNPO9BN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/554394cdb49ab1592d57c9c64b59a574.pdf?productCode=C3884582,7550,0.0146,50,50,https://www.lcsc.com/product-detail/C3884582.html,0402,Tape & Reel (TR),22pF,±5%,50V,C0G
C3861426,AC1210KKX7R0BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3861426,1510,0.2153,5,5,https://www.lcsc.com/product-detail/C3861426.html,1210,Tape & Reel (TR),100nF,±10%,100V,X7R
C3843771,CC1206JRNPO0BN562,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C3843771,3300,0.0739,10,10,https://www.lcsc.com/product-detail/C3843771.html,1206,Tape & Reel (TR),5.6nF,±5%,100V,C0G
C3839034,CQ0603JRNPOYBN680,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d9e1f96faa5392c23fe073d37a19d097.pdf?productCode=C3839034,3160,0.0670,10,10,https://www.lcsc.com/product-detail/C3839034.html,0603,Tape & Reel (TR),68pF,±5%,250V,C0G
